ascl_id	credit	num_commas	num_semicolons	num_citations
1609.001	Merlin, E.; Fontana, A.; Ferguson, H. C.; Dunlop, J. S.; Elbaz, D.; Bourne, N.; Bruce, V. A.; Buitrago, F.; Castellano, M.; Schreiber, C.; Grazian, A.; McLure, R. J.; Okumura, K.; Shu, X.; Wang, T.; Amorín, R.; Boutsia, K.; Cappelluti, N.; Comastri, A.; Derriere, S.; Faber, S. M.; Santini, P.	22	21	99
1609.002	Smethurst, R. J.; Lintott, C. J.; Simmons, B. D.; Schawinski, K.; Marshall, P. J.; Bamford, S.; Fortson, L.; Kaviraj, S.; Masters, K. L.; Melvin, T.; Nichol, R. C.; Skibba, R. A.; Willett, K. W.	13	12	62
1512.005	Wesson, R.	1	0	9
1905.014	Spitzer Science Center; NASA/IPAC Infrared Science Archive	0	1	0
1511.017	Melchior, Peter; Sheldon, Erin; Drlica-Wagner, Alex; Rykoff, Eli S.	4	3	5
1511.018	Kipping, David M.	1	0	6
1511.013	Lupton, Robert; Blanton, Michael R.; Fekete, George; Hogg, David W.; O'Mullane, Wil; Szalay, Alex; Wherry, Nicholas	7	6	200
1512.017	Hamilton, Andrew J. S.	1	0	108
1512.016	White, Martin	1	0	41
1511.019	Marulli, Federico; Veropalumbo, Alfonso; Moresco, Michele	3	2	16
1511.020	Bolmont, Emeline; Raymond, Sean N.; Leconte, Jeremy; Hersant, Franck; Correia, Alexandre C. M.	5	4	24
1511.021	Thyagarajan, Nithyanandan; Beardsley, Adam P.; Bowman, Judd D.; Morales, Miguel F.	4	3	6
1511.023	Rottoli, Luca	1	0	128
1512.015	Shields, Douglas W.; Boe, Benjamin; Pfountz, Casey; Davis, Benjamin L.; Hartley, Matthew; Pour Imani, Hamed; Slade, Zac; Kennefick, Daniel; Kennefick, Julia	9	8	11
1512.001	Esplin, T. L.; Luhman, K. L.	2	1	7
1512.014	Binney, James; McMillan, Paul J	2	1	22
1512.007	Naiman, J. P.	1	0	12
1512.008	Tempel, Elmo; Stoica, Radu S.	2	1	123
1512.009	Aguena, Michel; Busti, Vinicius C.; Camacho, Hugo; Sasdelli, Michele; Ishida, Emille E. O.; Vilalta, Ricardo; Trindade, Arlindo M. M.; Gieseke, Fabien; de Souza, Rafael S.; Fantaye, Yabebal T.; Mazzali, Paolo A.	11	10	9
1512.011	Varley, Ryan	1	0	0
1601.018	Mighell, Kenneth	1	0	31
1601.015	Mighell, Kenneth	1	0	3
1512.013	Deen, Casey	1	0	7
1512.019	Kim, Dae-Won; Bailer-Jones, Coryn A. L.	2	1	20
1512.020	Sanders, Jason L.; Binney, James	2	1	32
1601.007	van Dyk, David; Stein, Nathan M.; Connors, Alanna; Kashyap, Vinay; Siemiginowska, Aneta	5	4	2
1601.017	Jones, David E.; Kashyap, Vinay L.; van Dyk, David A.	3	2	6
1602.001	Wong, Raymond K. W.; Kashyap, Vinay L.; Lee, Thomas C. M.; van Dyk, David A.	4	3	0
1601.016	Cappellari, Michele	1	0	271
1601.001	Borsato, Luca	1	0	25
1601.002	Robotham, Aaron S.G.; Obreschkow, Danail	2	1	38
1603.018	Evans, K. Franklin	1	0	202
1601.003	Henshaw, J. D.; Longmore, S. N.; Kruijssen, J. M. D.; Davies, B.; Bally, J.; Barnes, A.; Battersby, C.; Burton, M.; Cunningham, M. R.; Dale, J. E.; Ginsburg, A.; Immer, K.; Jones, P. A.; Kendrew, S.; Mills, E. A. C.; Molinari, S.; Moore, T. J. T.; Ott, J.; Pillai, T.; Rathborne, J.; Schilke, P.; Schmiedeke, A.; Testi, L.; Walker, D.; Walsh, A.; Zhang, Q.	26	25	80
1605.015	Zhang, Ming	1	0	1
1601.021	Dotter, Aaron	1	0	223
1601.004	Pu, Hung-Yi; Yun, Kiyun; Younsi, Ziri; Yoon, Suk-Jin	4	3	19
1602.021	Tassev, Svetlin V.	1	0	124
1601.006	Croton, Darren J.; Stevens, Adam R. H.; Tonini, Chiara; Garel, Thibault; Bernyk, Maksym; Bibiano, Antonio; Hodkinson, Luke; Mutch, Simon J.; Poole, Gregory B.; Shattow, Genevieve M.	10	9	88
1602.018	Perrin, Marshall; Long, Joseph; Douglas, Ewan; Sivaramakrishnan, Anand; Slocum, Christine; and <a href="https://pythonhosted.org/poppy/about.html#about-team"> others</a>	5	5	5
1601.009	Mullally, Fergal; Barclay, Thomas; Barentsen, Geert	3	2	9
1601.011	Riedel, Adric R.	1	0	32
1601.010	Gonzalez, Roberto E.	1	0	1
1601.014	Scott, Pat; Savage, Chris	2	1	145
1604.010	Jones, David O.; Kunz, Martin; Bassett, Bruce A.; Hlozek, Renée A.	4	3	42
1602.002	Bellm, Eric C.; Sesar, Branimir	2	1	5
1602.003	Soto, Kurt T.; Lilly, Simon J.; Bacon, Roland; Richard, Johan; Conseil, Simon	5	4	79
1602.004	Laibe, Guillaume; Price, Daniel J.	2	1	30
1602.013	Granett, Benjamin R.	1	0	1
1807.018	Tronsgaard, René	1	0	44
1602.010	Ho, Anna Y. Q.; Ness, Melissa; Hogg, David W.; Rix, Hans-Walter	4	3	128
1602.009	Petri, A.	1	0	23
1602.005	Mantz, Adam B.	1	0	7
1602.006	Sereno, Mauro	1	0	16
1602.007	Panopoulou, G. V.; Tassis, K.; Goldsmith, P. F.; Heyer, M. H.	4	3	29
1602.008	Wallraff, Marius	1	0	8
1602.019	Da Silva, Robert L.; Krumholz, Mark R.; Fumagalli, Michele; Fall, S. Michael	4	3	3
1603.001	Vigan, Arthur	1	0	4
1603.002	Brakensiek, Joshua; Ragozzine, Darin	2	1	20
1603.005	Howarth, I. D.; Adams, S.; Clegg, R. E. S.; Ruffle, D. P.; Liu, X.-W.; Pritchet, C. J.; Ercolano, B.	7	6	58
1603.003	Gomez Gonzalez, Carlos Alberto; Wertz, Olivier; Christiaens, Valentin; Absil, Olivier; Mawet, Dimitri	5	4	29
1604.009	Engels, Bill; Gossan, Sarah	2	1	11
1712.010	Khomenko, E.	1	0	76
1603.006	McEwen, Joseph E.; Fang, Xiao; Hirata, Christopher M.; Blazek, Jonathan A.	4	3	29
1603.007	Somerville, W. R. C.; Auguié, B.; Le Ru, E. C.	3	2	7
1706.002	Law, Casey J.	1	0	1
1603.008	Okumura, Akira	1	0	8
1603.012	Law, Casey J.	1	0	0
1603.011	Czekala, Ian	1	0	43
1604.007	Brewer, Brendon	1	0	17
1605.002	Ford, Jes	1	0	3
1603.010	Kipping, David M.; Sandford, Emily	2	1	20
1603.015	Burns, Keaton J.; Vasil, Geoffrey M.; Oishi, Jeffrey S.; Lecoanet, Daniel; Brown, Benjamin	5	4	20
1603.016	Maxted, P. F. L.	1	0	20
1703.004	Mommert, Michael	1	0	17
1604.006	Ueta, Toshiya; Meixner, Margaret	2	1	64
1604.005	Hearin, Andrew; Tollerud, Erik; Robitaille,Thomas; Droettboom, Michael; Zentner, Andrew; Bray, Erik; Craig, Matt; Bradley, Larry; Barbary, Kyle; Deil, Christoph; Tan, Kevin; Becker, Matthew R.; More, Surhud; Günther, Hans Moritz; Sipocz, Brigitta	15	14	34
1604.002	Tomasi, Maurizio	1	0	2
1606.013	Pennucci, Timothy T.; Demorest, Paul B.; Ransom, Scott M.	3	2	43
1712.011	Johnson, Emily; Davenport, James R. A.; Hawley, Suzanne L.	3	2	79
1604.011	Iwasawa, Masaki; Tanikawa, Ataru; Hosono, Natsuki; Nitadori, Keigo; Muranushi, Takayuki; Makino, Junichiro	6	5	24
1604.012	Agol, Eric; Deck, Katherine	2	1	25
1712.014	Carter, Joshua A; Agol, Eric	2	1	27
1605.009	Kim, Dae-Won	1	0	1
1605.008	Kim, Dae-Won	1	0	23
1612.019	Hummels, Cameron B.; Silvia, Devin W.; Smith, Britton	3	2	16
1605.001	Hinton, Samuel	1	0	23
1703.003	Sinha, Manodeep; Garrison, Lehman	2	1	30
1605.003	Vandenbroucke, Bert	1	0	3
1606.011	Toth, Gabor; van der Holst, Bartholomeus; Huang, Zhenguang	3	2	50
1606.012	Hartman, Joel D.	1	0	44
1605.007	Neyrinck, Mark C.	1	0	12
1606.007	McEwen, Jason D.	1	0	32
1605.004	Masseron, Thomas; Merle, Thibault; Hawkins, Keith	3	2	16
1605.010	Fraser, Wesley C.; Alexandersen, Mike; Schwamb, Megan E.; Marsset, Michael E.; Pike, Rosemary E.; Kavelaars, JJ; Bannister, Michele T.; Benecchi, Susan; Delsanti, Audrey	9	8	16
1605.011	Duffell, Paul C.	1	0	16
1605.012	Aigrain, Suzanne; Parviainen, Hannu; Pope, Benjamin	3	2	96
1605.013	Dexter, Jason	1	0	135
1605.014	Yurchenko, Sergei N.; Lodi, Lorenzo; Tennyson, Jonathan; Stolyarov, Andrey V.	4	3	44
1605.016	Eisenstein, Daniel; Garrison, Lehman	2	1	25
1606.001	Ruchti, G. R.	1	0	5
1606.010	Saha, Prasenjit; Williams, Liliya L. R.	2	1	46
1804.019	Roberts, D. Aaron; Boller, Ryan; Rezapkin, V.; Coleman, J.; McGuire, R.; Goldstein, M.; Kalb, V.; Kulkarni, R.; Luckyanova, M.; Byrnes, J.; Kerbel, U.; Candey, R.; Holmes, C.; Chimiak, R.; Harris, B.	15	14	1
1606.006	Bussmann, Shane; Leung, Tsz Kuk (Daisy); Conley, Alexander	3	2	56
1606.003	Winkel, B.; Lenz, D.; Fl&oumler, L.	3	2	8
1606.004	Zwart, Jonathan T. L.; Price, Daniel; Bernardi, Gianni	3	2	43
1606.005	Buchner, Johannes	1	0	256
1606.008	McEwen, Jason C.	1	0	37
1606.015	Xavier, Henrique S.; Abdalla, Filipe B.; Joachimi, Benjamin	3	2	31
1607.001	Calistro Rivera, Gabriela; Lusso, Elisabeta; Hennawi, Joseph F.; Hogg, David W.	4	3	33
1607.007	Murthy, Jayant; Rahna, P. T; Safonova, M.; Sutaria, F.; Gudennavar, S. B.; Bubbly, S. G.	6	5	8
1607.006	Schneider, Evan E.; Robertson, Brant E.	2	1	18
1607.003	Gallardo, Tabaré	1	0	65
1607.004	Gallardo, Tabaré	1	0	23
1607.005	Gallardo, Tabaré	1	0	10
1607.008	Kovács, G.; Zucker, S.; Mazeh, T.	3	2	600
1607.010	Parviainen, Hannu; Pope, Benjamin; Aigrain, Suzanne	3	2	42
1702.010	Bovy, Jo; Erkal, Denis; Sanders, Jason	3	2	55
1607.009	Belyaev, Mikhail A.	1	0	16
1607.011	Estalella, Robert	1	0	6
1607.012	Brahm, Rafael; Jordan, Andres; Hartman, Joel; Bakos, Gaspar	4	3	33
1607.017	Carlson, J; White, Martin	2	1	22
1607.019	Akeret, Joel; Seehars, Sebastian; Chang, Chihway; Monstein, Christian; Amara, Adam; Refregier, Alexandre	6	5	2
1608.001	Huppenkothen, Daniela; Bachetti, Matteo; Stevens, Abigail L.; Migliari, Simone; Balm, Paul	5	4	7
1607.020	Akeret, Joel; Seehars, Sebastian; Chang, Chihway; Monstein, Christian; Amara, Adam; Refregier, Alexandre	6	5	2
1607.015	Duffell, Paul C.	1	0	16
1607.014	Schutte, Willem D.	1	0	0
1607.018	Ho, I-Ting	1	0	41
1608.003	Davenport, James R. A.	1	0	68
1608.014	Adamek, Julian; Daverio, David; Durrer, Ruth; Kunz, Martin	4	3	116
1609.017	Robitaille, Thomas; Ginsburg, Adam; Beaumont, Chris; Leroy, Adam; Rosolowsky, Erik	5	4	8
1608.010	Ginsburg, Adam; Robitaille, Thomas; Beaumont, Chris	3	2	5
1608.009	Koch, Eric W.; Rosolowsky, Erik W.	2	1	46
1610.003	Sanders, Jeremy; Russell, Helen	2	1	186
1609.024	Sanders, Jeremy S.; Fabian, A. C.	2	1	47
1608.011	Eckert, Dominique	1	0	105
1609.023	Sanders, Jeremy S.	1	0	127
1609.018	Angus, Ruth	1	0	16
1608.005	Finniss, Stephen; Tyler, Robin; Questiaux, Jacques	3	2	4
1608.006	Gemini Observatory; AURA	0	1	10
1608.007	Robinson, Elliot; von Hippel, Ted; Stein, Nathan; Stenning, David; Wagner-Kaiser, Rachel; Si, Shijing; van Dyk, David	7	6	66
1608.013	Dolphin, Andrew	1	0	682
1608.008	Hahn, Thomas	1	0	451
1609.015	Sánchez, S. F.; Pérez, E.; Sánchez-Blázquez, P.; González, J. J.; Rosales-Ortega, F. F.; Cano-Díaz, M.; López-Cobá, C.; Marino, R. A.; Gil de Paz, A.; Mollá, M.; López-Sánchez, A. R.; Ascasibar, Y.; Barrera-Ballesteros, J.	13	12	74
1608.015	Davis, Benjamin L.; Berrier, Joel C.; Shields, Douglas W.; Kennefick, Julia; Kennefick, Daniel; Seigar, Marc S.; Lacy, Claud H. S.; Puerari, Ivânio	8	7	64
1608.016	Wurster, James	1	0	14
1608.017	Greig, Bradley; Mesinger, Andrei	2	1	79
1608.019	Schirmer, Mischa	1	0	4
1608.020	Jones, Evan; Singal, J.	2	1	4
1609.007	Bailey, Stephen	1	0	24
1609.006	Colombo, Dario; Rosolowsky, Erik; Ginsburg, Adam; Duarte-Cabral, Ana; Hughes, Annie	5	4	27
1708.025	Foster, Jonathan	1	0	30
1906.022	Bachelet, Etienne; Norbury, Martin; Bozza, Valerio; Street, Rachel A.	4	3	11
1609.003	Husa, Sascha; Hinder, Ian; Lechner, Christiane; Schnetter, Erik; Wardell, Barry	5	4	62
1701.011	Boyle, Michael	1	0	31
1609.008	Grant, I.P.; McKenzie, B.J.; Norrington, P.H.; Mayers, D.F.; Pyper, N.C.	5	4	1389
1609.009	Page, Dany	1	0	25
1609.010	Samui, Saumyadip; Pal, Shanoli Samui	2	1	4
1609.013	Pober, Jonathan	1	0	212
1609.014	Maruhn, J. A.; Reinhard, P.-G.; Stevenson, P. D.; Umar, A. S.	4	3	96
1712.002	Danehkar, A.	1	0	2
1701.002	Yu, Weixiang; Carrasco-Kind, Matias; Brunner, Robert J.	3	2	1
1611.002	Akeret, Joel; Chang, Chihway; Lucchi, Aurelien; Refregier, Alexandre	4	3	17
1609.016	Potter, Douglas; Stadel, Joachim	2	1	47
1609.022	Boucaud, Alexandre; Bocchio, Marco; Abergel, Alain; Orieux, François; Dole, Hervé; Amine Hadj-Youcef, Mohamed	6	5	1
1610.012	Kartik, S. Vijay; Carrillo, Rafael; Thiran, Jean-Philippe; Wiaux, Yves	4	3	5
1610.013	Cubillos, Patricio; Harrington, Joseph; Lust, Nate; Foster, AJ; Stemm, Madison; Loredo, Tom; Stevenson, Kevin; Campo, Chris; Hardin, Matt; Hardy, Ryan	10	9	29
1610.014	Malanchev, K. L.; Lipunova, G. V.	2	1	8
1610.011	Buchner, Johannes	1	0	255
1610.002	Brahm, Rafael; Jordán, Andrés; Espinoza, Néstor	3	2	45
1610.010	Cottaar, S.; Heister, T.; Myhill, R.; Rose, I.; Unterborn, C.	5	4	26
1610.008	Kristensen, Lars E.; Bergin, Edwin A.	2	1	1
1610.004	Weilbacher, Peter M.; Streicher, Ole; Palsa, Ralf	3	2	93
1610.006	Riccio, Giuseppe; Brescia, Massimo; Cavuoti, Stefano	3	2	11
1611.018	Breton, Rene	1	0	54
1610.016	Salvatier, John; Wiecki​, Thomas V.; Fonnesbeck, Christopher	3	2	15
1611.001	Buchner, Johannes	1	0	2
1612.020	Smith, Britton D.; Bryan, Greg L.; Glover, Simon C. O.; Goldbaum, Nathan J.; Turk, Matthew J.; Regan, John; Wise, John H.; Schive, Hsi-Yu; Abel, Tom; Emerick, Andrew; O'Shea, Brian W.; Anninos, Peter; Hummels, Cameron B.; Khochfar, Sadegh	14	13	60
1611.004	Gerosa, Davide; Kesden, Michael	2	1	19
1611.005	Kempton, Eliza M.-R.; Lupu, Roxana E.; Owusu-Asare, Albert; Slough, Patrick; Cale, Bryson	5	4	36
1611.006	McMillan, Paul J.	1	0	457
1611.007	Jönsson, P.; Gaigalas, G.; Bieroń, J.; Fischer, C. Froese; Grant, I. P.	5	4	242
1611.008	Kipping, David M.; Lam, Christopher	2	1	15
1611.011	Thomas, Adam D.; Groves, Brent A.; Sutherland, Ralph S.; Dopita, Michael A.; Jin, Chichuan; Kewley, Lisa J.	6	5	13
1611.009	Nikutta, Robert; Agliozzo, Claudia	2	1	2
1611.013	Melchior, Peter; Goulding, Andy D.	2	1	5
1611.015	Scott, Pat	1	0	18
1708.026	Holoien, Thomas W.-S.; Marshall, Philip J.; Wechsler, Risa H.	3	2	6
1708.027	Holoien, Thomas W.-S.; Marshall, Philip J.; Wechsler, Risa H.	3	2	30
1711.015	Du, Fujun	1	0	24
1611.020	Casey, Caitlin M.	1	0	151
1612.002	Herenz, Edmund Christian; Wistozki, Lutz	2	1	19
1612.003	Robotham, A.S.G.; Taranu, D.; Tobar, R.	3	2	20
1612.004	Robotham, A.S.G.; Taranu, D.; Tobar, R.	3	2	20
1612.005	Robotham, A.S.G.; Taranu, D.; Tobar, R.	3	2	20
1612.006	Andrews, Brett H.	1	0	43
1612.008	Malavolta, Luca	1	0	41
1811.014	Röttgers, Bernhard	1	0	3
1703.015	Porqueres, Natalia; Ensslin, Torsten A.	2	1	5
1704.011	Tsai, Shang-Min; Lyons, James R.; Grosheintz, Luc; Rimmer, Paul B.; Kitzmann, Daniel; Heng, Kevin	6	5	26
1612.011	Calderone, Giorgio; Nicastro, Luciano	2	1	16
1612.015	Fowlie, Andrew; Bardsley, Michael Hugh	2	1	18
1612.016	Saitoh, Takayuki R.	1	0	16
1612.017	Schive, Hsi-Yu; Tsai, Yu-Chih; Chiueh, Tzihong	3	2	44
1612.021	Casado, J.; Ascasibar, Y.; García-Benito, R.; Guidi, G.; Choudhury, O. S.; Bellocchi, E.; Sánchez, S. F.; Díaz, A. I.	8	7	5
1811.013	Wood, Matt A.; Simpson, James C.	2	1	38
1701.001	Price-Whelan, Adrian M.; Hogg, David W.; Foreman-Mackey, Daniel; Rix, Hans-Walter	4	3	19
1701.012	Pettinari, Guido W.; Fidler, Christian	2	1	66
1704.010	Atay, T.; Kaplan, M.; Kilic, Y.; Karapinar, N.	4	3	0
1701.010	Blanton, Michael R.; Roweis, Sam	2	1	1078
1701.003	Gallardo, Tabaré	1	0	0
1701.004	Millea, Marius	1	0	5
1701.009	Short, C. Ian	1	0	3
1701.008	Short, C. Ian	1	0	4
1701.007	Chen, Jingjing; Kipping, David	2	1	123
1903.012	Mullally, Fergal; Coughlin, Jeffrey; Mullally, Susan; Barclay, Thomas; Barentsen, Geert; Burke, Christopher J.; Colón, Knicole D.; Quintana, Elisa V.	8	7	2
1708.004	Ginsburg, Adam; Parikh, Madhura; Woillez, Julien; Groener, Austen; Liedtke, Simon; Sipocz, Brigitta;  Robitaille, Thomas; Deil, Christoph; Svoboda, Brian; Tollerud, Erik; Persson, Magnus Vilhelm;  Séguin-Charbonneau, Loïc; Armstrong, Caden; Mirocha, Jordan; Droettboom, Michael; Allen, James; Moolekamp, Fred; Egeland, Ricky; Singer, Leo; Barbary, Kyle; Grollier, Frédéric; Shiga, David;  Moritz Günther, Hans; Parejko, John; Booker, Joseph; Rol, Evert; Edward; Miller, Adam; Willett, Kyle	28	28	20
1702.003	Kawahara, Hajime	1	0	19
1702.002	Foreman-Mackey, Daniel	1	0	296
1702.004	Cohn, J. D.	1	0	8
1702.005	Kosak, Katie; Li, KunYang; Avachat, Sayali S.; Perlman, Eric S.	4	3	0
1702.006	Schawinski, Kevin; Zhang, Ce; Zhang, Hantian; Fowler, Lucas; Krishnan Santhanam, Gokula	5	4	36
1702.007	Weaver, T.A.; Zimmerman, G.B.; Woosley, S.E.	3	2	569
1702.008	Tsirigotis, A. G.; Leisos, A.; Tzamarias, S. E.	3	2	10
1702.011	Rybizki, J.; Just, A.; Rix, H.-W.; Fouesneau, M.	4	3	15
1702.012	Chandra, Mani; Foucart, Francois; Gammie, Charles F.	3	2	33
1806.029	Espinoza, Néstor	1	0	25
1703.014	Espinoza, Néstor; Jordán, Andrés	2	1	72
1704.008	Cubillos, Patricio; Blecic, Jasmina; Harrington, Joe; Rojo, Patricio; Foster, Austin J.; Stemm, Madison; Challener,Ryan; Foster, Andrew S. D.	8	7	13
1703.008	Zuluaga, Jorge I.; Kipping, David M.; Sucerquia, Mario; Alvarado, Jaime A.	4	3	22
1703.001	Newville, Matthew	1	0	6
1808.010	Zumalacarregui, Miguel; Bellini, Emilio; Sawicki, Ignacy; Lesgourgues, Julien; Ferreira, Pedro G.	5	4	643
1703.012	Drakos, Nicole E.; Taylor, James E.; Benson, Andrew J.	3	2	9
1703.007	Koda, Jun; Shapiro, Paul R.	2	1	36
1703.002	Askar, Abbas; Giersz, Mirek; Pych, Wojciech; Dalessandro, Emanuele	4	3	1
1703.005	Sarpotdar, Mayuresh; Mathew, Joice; Sreejith, A. G.; Nirmal, K.; Ambily, S.; Prakash, Ajin; Safonova, Margarita; Murthy, Jayant	8	7	1
1703.006	Leahy, Denis A.; Williams, Jacqueline	2	1	11
1704.005	Sokolovsky, Kirill V.; Lebedev, Alexandr A.	2	1	8
1704.007	Thorne, Ben; Alonso, David; Naess, Sigurd; Dunkley, Jo	4	3	27
1704.001	Williams, Peter K. G.; Clavel, Maïca; Newton, Elisabeth; Ryzhkov, Denis	4	3	16
1704.003	Vohl, Dany	1	0	2
1705.014	Safdi, Benjamin R.; Rodd, Nicholas L.; Mishra-Sharma, Siddharth	3	2	14
1704.009	Beck, Róbert; Dobos, László; Budavári, Tamás; Szalay, Alexander S.; Csabai, István	5	4	1
1704.002	Shamir, Lior	1	0	4
1708.002	de Val-Borro, Miguel; Cordiner, Martin A.; Milam, Stefanie N.; Charnley, Steven B.	4	3	1
1704.012	Hurley, Peter	1	0	29
1706.007	Vohl, Dany; Barnes, David G.; Fluke, Christopher J.; Poudel, Govinda; Georgiou-Karistianis, Nellie; Hassan, Amr H.; Benovitski, Yuri; Wong, Tsz Ho; Kaluza, Owen; Nguyen, Toan D.; Bonnington, C. Paul	11	10	1
1705.008	Sanders, Jeremy S.	1	0	7
1706.006	Bird, Simeon	1	0	3
1711.022	Han, Jiaxin; Jing, Y. P.; Wang, Huiyuan; Wang, Wenting	4	3	48
1704.004	Sanchez-Monge, A.; Schilke, P.; Ginsburg, A.; Cesaroni, R.; Schmiedeke, A.	5	4	12
1704.014	Cassan, A.	1	0	2
1706.008	Morrison, Christopher	1	0	21
1705.017	Charnock, Tom; Moss, Adam	2	1	27
1705.016	Jennings, Elise	1	0	13
1705.015	Baron, Dalya; Poznanski, Dovi	2	1	25
1705.012	Ilijić, Saša	1	0	89
1705.010	Ciambur, Bogdan C.	1	0	11
1705.009	Collett, Thomas E.	1	0	60
1705.004	Daylan, Tansu; Portillo, K. N. Stephen; Finkbeiner, Douglas P.	3	2	8
1705.005	Hernandez, J.; Briceño, C.; Calvet, N.; Hartmann, L.; Berlind, P.; Luhman, K.	6	5	232
1705.006	Montet, Benjamin T.	1	0	25
1705.011	Ilijić, Saša	1	0	89
1808.009	Sutherland, Dougal J.	1	0	13
1706.009	Casey, Andrew R.	1	0	2750
1706.003	Emken, Timon; Kouvaris, Chris	2	1	23
1706.004	Stevens, Adam R. H.; Croton, Darren J.; Mutch, Simon J.; Sinha, Manodeep	4	3	28
1706.010	Savransky, Dmitry; Delacroix, Christian; Garrett, Daniel	3	2	2
1706.011	Lam, M. T.	1	0	5
1805.030	The PyCBC team	0	0	88
1709.006	D'Isanto, Antonio; Polsterer, Kai Lars	2	1	16
1707.003	Barragán, Oscar; Gandolfi, Davide; Antoniciello, Giuliano	3	2	17
1712.012	Backović, Mihailo; Kong, Kyoungchul; McCaskey, Mathew	3	2	54
1707.004	Malavolta, Luca; Lovis, Christophe; Pepe, Francesco; Sneden, Christopher; Udry, Stephane	5	4	5
1802.002	Coupon, Jean	1	0	27
1708.029	Moustakas, John	1	0	317
1708.028	Denton, Peter	1	0	26
1708.024	Chiu, I-Non; Desai, Shantanu; Liu, Jiayi	3	2	1
1707.007	Coupon, Jean; Leauthaud, Alexie; Kilbinger, Martin; Medezinski, Elinor	4	3	113
1709.011	Lenain, Jean-Philippe	1	0	3
1708.001	Berry, David S.	1	0	9
1711.012	McQueen, James; Meila, Marina; VanderPlas, Jacob; Zhang, Zhongyue	4	3	2
1807.019	Zechmeister, Mathias; Kürster, M	2	1	555
1708.023	Mede, Kyle; Brandt, Timothy D.	2	1	5
1708.030	The GAMBIT Collaboration; Athron, Peter; Balazs, Csaba; Bringmann, Torsten; Buckley, Andy; Chrząszcz, Marcin; Conrad, Jan; Cornell, Jonathan M.; Dal, Lars A.; Dickinson, Hugh; Edsjö, Joakim; Farmer, Ben; Jackson, Paul; Krislock, Abram; Kvellestad, Anders; Lundberg, Johan; McKay, James; Mahmoudi, Farvah; Martinez, Gregory D.; Putze, Antje Raklev, Are; Ripken, Joachim; Rogan, Christopher; Saavedra, Aldo; Savage, Christopher; Scott, Pat; Seo, Seon-Hee; Serra, Nicola; Weniger, Christoph; White, Martin; Wild, Sebastian	30	29	42
1708.003	de la Cruz Rodríguez, J.; Löfdahl, M. G.; Sütterlin, P.; Hillberg, T.; Rouppe van der Voort, L.	5	4	94
1708.006	Stamnes, K.; Tsay, S.-C.; Jayaweera, K.; Wiscombe, W.; Stamnes, S.; Jin, Z.; Lin, Z.	7	6	1878
1708.007	García Muñoz, A.; Mills, F. P.	2	1	11
1711.011	Pato, Miguel; Iocco, Fabio	2	1	88
1710.024	Eckert, Kathleen D.; Kannappan, Sheila J.; Stark, David V.; Moffett, Amanda J.; Norris, Mark A.; Snyder, Elaine M.; Hoversten, Erik A.	7	6	13
1708.008	Semenov, Dmitry A.	1	0	122
1711.002	Roukema, Boudewijn F.; Ostrowski, Jan J.; Borkowska, Justyna	3	2	8
1708.010	Maxted, P. F. L.; Serenelli, A. M.; Southworth, J.	3	2	48
1708.011	Heald, George	1	0	134
1708.012	Sarzi, Marc; Falcón-Barroso, Jesús; Davies, Roger L.; Bacon, Roland; Bureau, Martin; Cappellari, Michele; de Zeeuw, P. Tim; Emsellem, Eric; Fathi, Kambiz; Krajnović, Davor; Kuntschner, Harald; McDermid, Richard M.; Peletier, Reynier F.	13	12	1633
1710.023	Gieles, Mark; Zocchi, Alice	2	1	44
1712.013	Carter, Joshua A.	1	0	188
1710.012	Bird, Simeon	1	0	51
1708.013	Muratov, Alexander L.; Gnedin, Oleg Y.	2	1	199
1708.014	Lebouteiller, Vianney; Cormier, Diane	2	1	62
1708.015	Birnstiel, T.; Klahr, H.; Ercolano, B.	3	2	282
1708.022	Zabalza, Victor	1	0	27
1708.021	Chen, Bin; Kantowski, Ronald; Dai, Xinyu; Baron, Eddie; Maddumage, Prasad	5	4	5
1708.018	Molinari, S.; Schisano, E.; Faustini, F.; Pestalozzi, M.; di Giorgio, A. M.; Liu, S.	6	5	74
1708.019	ESO	0	0	368
1708.020	Mucciarelli, Alessio	1	0	27
1709.001	Cabezon, Ruben M.; Garcia-Senz, Domingo	2	1	11
1709.002	Price, Daniel J.; Wurster, James; Nixon, Chris; Tricco, Terrence S.; Toupin, Stéven; Pettitt, Alex; Chan, Conrad; Laibe, Guillaume; Glover, Simon; Dobbs, Clare; Nealon, Rebecca; Liptai, David; Worpel, Hauke; Bonnerot, Clément; Dipierro, Giovanni; Ragusa, Enrico; Federrath, Christoph; Iaconi, Roberto; Reichardt, Thomas; Forgan, Duncan; Hutchison, Mark; Constantino, Thomas; Ayliffe, Ben; Mentiplay, Daniel; Hirsh, Kieran; Lodato, Giuseppe	26	25	69
1709.004	Cantat-Gaudin, Tristan; Donati, Paolo; Pancino, Elena; Bragaglia, Angela; Vallenari, Antonella; Friel, Eileen D.; Sordo, Rosanna; Jacobson, Heather R.; Magrini, Laura	9	8	28
1709.009	Sharma, Sanjib	1	0	43
1709.008	Foreman-Mackey, Daniel; Agol, Eric; Ambikasaran, Sivaram; Angus, Ruth	4	3	78
1709.007	Radcliffe, Jack F.	1	0	6
1710.003	Eastman, Jason	1	0	23
